Set,#,Name,Rarity,Price
BWP,BW29,Victory Cup,Promo,0
BWP,BW30,Victory Cup,Promo,0
BWP,BW31,Victory Cup,Promo,0
BWP,BW20,Serperior,Promo,1.25
BWP,BW21,Emboar,Promo,1.81
BWP,BW22,Samurott,Promo,2.06
BWP,BW23,Reshiram,Promo,2.64
BWP,BW24,Zekrom,Promo,2.17
NVI,1,Sewaddle,Common,0.16
NVI,2,Swadloon,Uncommon,0.25
NVI,3,Leavanny,Rare Holo,0.81
NVI,4,Petilil,Common,0.26
NVI,5,Lilligant,Rare,0.32
NVI,6,Dwebble,Common,0.28
NVI,7,Crustle,Uncommon,0.42
NVI,8,Karrablast,Common,0.16
NVI,9,Foongus,Common,0.21
NVI,10,Amoonguss,Uncommon,1.11
NVI,11,Shelmet,Common,0.16
NVI,12,Accelgor,Rare,0.44
NVI,13,Virizion,Rare Holo,1.02
NVI,14,Victini,Rare Holo,3.61
NVI,15,Victini,Rare Holo,1.64
NVI,16,Pansear,Common,0.14
NVI,17,Simisear,Uncommon,0.17
NVI,18,Heatmor,Uncommon,0.3
NVI,19,Larvesta,Common,0.21
NVI,20,Larvesta,Common,0.22
NVI,21,Volcarona,Rare,0.74
NVI,22,Tympole,Common,0.2
NVI,23,Palpitoad,Uncommon,0.48
NVI,24,Seismitoad,Rare,0.77
NVI,25,Tirtouga,Uncommon,2.18
NVI,26,Carracosta,Rare,2.78
NVI,27,Vanillite,Common,0.26
NVI,28,Vanillish,Uncommon,0.37
NVI,29,Vanilluxe,Rare,0.96
NVI,30,Frillish,Common,0.28
NVI,31,Jellicent,Rare,1.49
NVI,32,Cryogonal,Uncommon,0.3
NVI,33,Cryogonal,Rare,0.47
NVI,34,Kyurem,Rare Holo,2.59
NVI,35,Blitzle,Common,2.6
NVI,36,Zebstrika,Rare,0.41
NVI,37,Emolga,Uncommon,0.51
NVI,38,Tynamo,Common,0.24
NVI,39,Tynamo,Common,0.28
NVI,40,Eelektrik,Uncommon,1.46
NVI,41,Eelektross,Rare Holo,1.41
NVI,42,Stunfisk,Common,0.17
NVI,43,Victini,Rare,2.13
NVI,44,Yamask,Common,0.32
NVI,45,Yamask,Common,0.28
NVI,46,Cofagrigus,Rare,1.64
NVI,47,Cofagrigus,Rare,1.5
NVI,48,Trubbish,Common,2
NVI,49,Garbodor,Uncommon,0.47
NVI,50,Solosis,Common,0.24
NVI,51,Duosion,Uncommon,0.27
NVI,52,Reuniclus,Rare,0.33
NVI,53,Reuniclus,Rare,0.27
NVI,54,Elgyem,Common,0.22
NVI,55,Elgyem,Common,0.39
NVI,56,Beheeyem,Rare,3.41
NVI,57,Litwick,Common,0.32
NVI,58,Litwick,Common,0.34
NVI,59,Lampent,Uncommon,0.85
NVI,60,Chandelure,Rare,11.36
NVI,61,Gigalith,Rare,0.52
NVI,62,Timburr,Common,0.28
NVI,63,Gurdurr,Uncommon,0.41
NVI,64,Conkeldurr,Rare Holo,1.81
NVI,65,Conkeldurr,Rare,0.57
NVI,66,Archen,Uncommon,0.52
NVI,67,Archeops,Rare,11.43
NVI,68,Stunfisk,Uncommon,0.27
NVI,69,Mienfoo,Common,0.33
NVI,70,Mienshao,Uncommon,0.43
NVI,71,Golett,Common,0.48
NVI,72,Golurk,Rare,0.49
NVI,73,Terrakion,Rare Holo,2.24
NVI,74,Landorus,Rare Holo,1.99
NVI,75,Pawniard,Common,0.25
NVI,76,Bisharp,Uncommon,0.4
NVI,77,Deino,Common,0.27
NVI,78,Zweilous,Uncommon,1.01
NVI,79,Hydreigon,Rare Holo,4.48
NVI,80,Escavalier,Rare,0.3
NVI,81,Pawniard,Common,0.32
NVI,82,Bisharp,Rare Holo,0.87
NVI,83,Durant,Uncommon,0.95
NVI,84,Cobalion,Rare Holo,0.9
NVI,85,Audino,Uncommon,0.28
NVI,86,Axew,Common,0.26
NVI,87,Fraxure,Uncommon,0.38
NVI,88,Haxorus,Rare Holo,2.21
NVI,89,Druddigon,Rare,0.33
NVI,90,Cover Fossil,Uncommon,0.28
NVI,91,Eviolite,Uncommon,0.28
NVI,92,N,Uncommon,0.88
NVI,93,Plume Fossil,Uncommon,0.33
NVI,94,Rocky Helmet,Uncommon,0.19
NVI,95,Super Rod,Uncommon,2.89
NVI,96,Xtransceiver,Uncommon,0.57
NVI,97,Virizion,Ultra Rare,27.87
NVI,98,Victini,Ultra Rare,31.04
NVI,99,Terrakion,Ultra Rare,22.52
NVI,100,Cobalion,Ultra Rare,28.72
NVI,101,N,Ultra Rare,99.6
NVI,102,Meowth,Rare Secret,38.54
BWP,BW19,Zoroark,Promo,1.48
BWP,BW26,Axew,Promo,2.81
BWP,BW27,Litwick,Promo,22.43
BWP,BW11,Pansage,Promo,1.49
BWP,BW25,Scraggy,Promo,1.11
BWP,BW32,Victini,Promo,2.21
NXD,1,Pinsir,Rare,0.38
NXD,2,Seedot,Common,0.15
NXD,3,Kricketot,Common,0.24
NXD,4,Kricketune,Uncommon,0.23
NXD,5,Shaymin-EX,Rare Holo EX,4.63
NXD,6,Pansage,Common,0.16
NXD,7,Simisage,Rare,0.35
NXD,8,Foongus,Common,0.21
NXD,9,Amoonguss,Rare,0.32
NXD,10,Growlithe,Common,0.37
NXD,11,Growlithe,Common,0.26
NXD,12,Arcanine,Rare,0.97
NXD,13,Arcanine,Uncommon,0.48
NXD,14,Moltres,Rare Holo,1.98
NXD,15,Pansear,Common,0.2
NXD,16,Simisear,Rare,0.25
NXD,17,Darumaka,Common,0.14
NXD,18,Litwick,Common,0.23
NXD,19,Lampent,Uncommon,0.2
NXD,20,Chandelure,Rare Holo,1.08
NXD,21,Reshiram,Rare,0.23
NXD,22,Reshiram-EX,Rare Holo EX,9.44
NXD,23,Staryu,Common,0.25
NXD,24,Starmie,Uncommon,0.39
NXD,25,Lapras,Rare,0.25
NXD,26,Lapras,Uncommon,0.38
NXD,27,Articuno,Rare Holo,5.71
NXD,28,Panpour,Common,0.21
NXD,29,Simipour,Rare,0.25
NXD,30,Basculin,Uncommon,0.2
NXD,31,Vanillite,Common,0.23
NXD,32,Vanillish,Uncommon,0.15
NXD,33,Vanilluxe,Rare Holo,0.89
NXD,34,Frillish,Uncommon,0.25
NXD,35,Jellicent,Rare,0.76
NXD,36,Cubchoo,Common,0.15
NXD,37,Beartic,Rare,0.47
NXD,38,Kyurem-EX,Rare Holo EX,5.13
NXD,39,Pikachu,Common,1.38
NXD,40,Raichu,Uncommon,0.54
NXD,41,Zapdos,Rare Holo,2.48
NXD,42,Shinx,Common,0.21
NXD,43,Shinx,Common,0.27
NXD,44,Luxio,Uncommon,0.23
NXD,45,Luxio,Uncommon,0.13
NXD,46,Luxray,Rare Holo,0.72
NXD,47,Blitzle,Common,0.17
NXD,48,Zebstrika,Rare,0.42
NXD,49,Emolga,Uncommon,0.23
NXD,50,Zekrom,Rare,0.27
NXD,51,Zekrom-EX,Rare Holo EX,9.08
NXD,52,Grimer,Common,0.18
NXD,53,Muk,Rare,0.44
NXD,54,Mewtwo-EX,Rare Holo EX,7.56
NXD,55,Ralts,Common,0.2
NXD,56,Kirlia,Uncommon,0.26
NXD,57,Gardevoir,Rare Holo,6.87
NXD,58,Munna,Common,0.16
NXD,59,Musharna,Rare,5.35
NXD,60,Darmanitan,Rare,2.33
NXD,61,Elgyem,Common,0.2
NXD,62,Beheeyem,Rare,0.26
NXD,63,Riolu,Common,0.19
NXD,64,Lucario,Rare Holo,2.2
NXD,65,Hippopotas,Common,0.16
NXD,66,Hippowdon,Uncommon,0.21
NXD,67,Mienfoo,Common,0.12
NXD,68,Mienshao,Uncommon,0.14
NXD,69,Sneasel,Common,0.15
NXD,70,Weavile,Rare,0.34
NXD,71,Nuzleaf,Uncommon,0.21
NXD,72,Shiftry,Rare,0.4
NXD,73,Scraggy,Common,0.21
NXD,74,Scrafty,Rare Holo,0.69
NXD,75,Bronzor,Common,0.19
NXD,76,Bronzong,Rare,0.38
NXD,77,Ferroseed,Common,0.14
NXD,78,Jigglypuff,Uncommon,0.44
NXD,79,Wigglytuff,Rare,0.71
NXD,80,Meowth,Common,0.21
NXD,81,Persian,Rare,0.38
NXD,82,Regigigas-EX,Rare Holo EX,7.28
NXD,83,Pidove,Common,0.12
NXD,84,Minccino,Uncommon,0.56
NXD,85,Cinccino,Rare Holo,0.94
NXD,86,Cilan,Uncommon,0.3
NXD,87,Exp. Share,Uncommon,0.18
NXD,88,Heavy Ball,Uncommon,0.6
NXD,89,Level Ball,Uncommon,0.87
NXD,90,Pokémon Center,Uncommon,0.22
NXD,91,Skyarrow Bridge,Uncommon,0.14
NXD,92,Double Colorless Energy,Uncommon,0.66
NXD,93,Prism Energy,Uncommon,2.45
NXD,94,Shaymin-EX,Ultra Rare,24.27
NXD,95,Reshiram-EX,Ultra Rare,83.49
NXD,96,Kyurem-EX,Ultra Rare,51.98
NXD,97,Zekrom-EX,Ultra Rare,106.04
NXD,98,Mewtwo-EX,Ultra Rare,87.08
NXD,99,Regigigas-EX,Ultra Rare,66.58
NXD,100,Emboar,Rare Secret,57.5
NXD,101,Chandelure,Rare Secret,108.67
NXD,102,Zoroark,Rare Secret,65.88
NXD,103,Hydreigon,Rare Secret,130
BWP,BW39,Battle City,Promo,2.14
BWP,BW33,Riolu,Promo,4.98
BWP,BW34,Luxio,Promo,21.49
DEX,1,Bulbasaur,Common,1.9
DEX,2,Ivysaur,Uncommon,7.87
DEX,3,Venusaur,Rare Holo,5.47
DEX,4,Scyther,Uncommon,2.75
DEX,5,Carnivine,Rare,0.85
DEX,6,Leafeon,Rare,4.28
DEX,7,Dwebble,Common,0.53
DEX,8,Crustle,Uncommon,0.59
DEX,9,Karrablast,Common,0.24
DEX,10,Shelmet,Common,0.21
DEX,11,Accelgor,Rare,0.68
DEX,12,Flareon,Uncommon,2.81
DEX,13,Entei-EX,Rare Holo EX,18.86
DEX,14,Torchic,Common,0.24
DEX,15,Torchic,Common,0.31
DEX,16,Combusken,Uncommon,0.66
DEX,17,Blaziken,Rare Holo,3.97
DEX,18,Torkoal,Uncommon,0.35
DEX,19,Heatmor,Rare,0.45
DEX,20,Larvesta,Common,0.28
DEX,21,Larvesta,Common,0.28
DEX,22,Volcarona,Rare Holo,1.41
DEX,23,Slowpoke,Common,0.55
DEX,24,Slowbro,Uncommon,0.61
DEX,25,Vaporeon,Uncommon,2.71
DEX,26,Kyogre-EX,Rare Holo EX,19.62
DEX,27,Piplup,Common,0.37
DEX,28,Prinplup,Uncommon,0.53
DEX,29,Empoleon,Rare Holo,2.13
DEX,30,Glaceon,Rare,2.02
DEX,31,Tympole,Common,0.28
DEX,32,Palpitoad,Uncommon,0.25
DEX,33,Vanillite,Common,0.22
DEX,34,Vanillish,Uncommon,0.43
DEX,35,Ducklett,Common,0.27
DEX,36,Swanna,Rare,0.64
DEX,37,Jolteon,Uncommon,2.43
DEX,38,Raikou-EX,Rare Holo EX,20.81
DEX,39,Plusle,Common,0.53
DEX,40,Minun,Common,0.33
DEX,41,Joltik,Common,0.28
DEX,42,Joltik,Common,0.33
DEX,43,Galvantula,Rare,0.97
DEX,44,Tynamo,Common,0.28
DEX,45,Tynamo,Common,0.27
DEX,46,Eelektrik,Uncommon,0.25
DEX,47,Eelektross,Rare Holo,1.19
DEX,48,Espeon,Rare,3.58
DEX,49,Slowking,Rare,3.27
DEX,50,Woobat,Common,0.28
DEX,51,Yamask,Uncommon,0.44
DEX,52,Cofagrigus,Rare,1.41
DEX,53,Aerodactyl,Rare,2.79
DEX,54,Groudon-EX,Rare Holo EX,29.98
DEX,55,Drilbur,Common,0.28
DEX,56,Excadrill,Rare,0.41
DEX,57,Excadrill,Rare,0.32
DEX,58,Timburr,Common,0.27
DEX,59,Gurdurr,Uncommon,0.31
DEX,60,Umbreon,Uncommon,8.83
DEX,61,Umbreon,Uncommon,5.24
DEX,62,Sableye,Uncommon,1.06
DEX,63,Darkrai-EX,Rare Holo EX,8.27
DEX,64,Sandile,Common,0.26
DEX,65,Krokorok,Uncommon,0.32
DEX,66,Krookodile,Rare Holo,1.41
DEX,67,Scraggy,Common,0.25
DEX,68,Scrafty,Rare,0.44
DEX,69,Zorua,Common,1.13
DEX,70,Zorua,Common,0.9
DEX,71,Zoroark,Rare,0.79
DEX,72,Bisharp,Rare,0.73
DEX,73,Vullaby,Uncommon,0.36
DEX,74,Escavalier,Rare,0.6
DEX,75,Klink,Common,0.38
DEX,76,Klang,Uncommon,0.65
DEX,77,Klinklang,Rare Holo,0.65
DEX,78,Pawniard,Common,0.37
DEX,79,Bisharp,Rare,0.54
DEX,80,Chansey,Common,0.31
DEX,81,Chansey,Common,0.31
DEX,82,Blissey,Rare Holo,1.05
DEX,83,Eevee,Common,1.8
DEX,84,Eevee,Common,1.06
DEX,85,Chatot,Uncommon,0.31
DEX,86,Lillipup,Common,0.28
DEX,87,Herdier,Uncommon,0.42
DEX,88,Stoutland,Rare,0.52
DEX,89,Haxorus,Rare Holo,2.13
DEX,90,Tornadus-EX,Rare Holo EX,7.32
DEX,91,Cheren,Uncommon,0.18
DEX,92,Dark Claw,Uncommon,4.46
DEX,93,Dark Patch,Uncommon,2.64
DEX,94,Enhanced Hammer,Uncommon,0.69
DEX,95,Hooligans Jim & Cas,Uncommon,0.26
DEX,96,N,Uncommon,0.73
DEX,97,Old Amber Aerodactyl,Uncommon,0.28
DEX,98,Professor Juniper,Uncommon,1.03
DEX,99,Random Receiver,Uncommon,0.4
DEX,100,Rare Candy,Uncommon,0.92
DEX,101,Twist Mountain,Uncommon,0.32
DEX,102,Ultra Ball,Uncommon,0.79
DEX,103,Entei-EX,Ultra Rare,110
DEX,104,Kyogre-EX,Ultra Rare,94
DEX,105,Raikou-EX,Ultra Rare,90
DEX,106,Groudon-EX,Ultra Rare,153.33
DEX,107,Darkrai-EX,Ultra Rare,185.99
DEX,108,Tornadus-EX,Ultra Rare,34.17
DEX,109,Gardevoir,Rare Secret,258.42
DEX,110,Archeops,Rare Secret,77.81
DEX,111,Pokémon Catcher,Rare Secret,113.05
BWP,BW40,Volcarona,Promo,13.74
BWP,BW35,Meowth,Promo,6.87
BWP,BW36,Reshiram-EX,Promo,2.72
BWP,BW37,Kyurem-EX,Promo,1.58
BWP,BW38,Zekrom-EX,Promo,2.83
BWP,BW41,Thundurus,Promo,1.14
BWP,BW42,Tornadus,Promo,2
BWP,BW43,Landorus,Promo,13.37
MCD12,1,Servine,,3.51
MCD12,2,Pansage,,3.37
MCD12,3,Dwebble,,3.13
MCD12,4,Pignite,,6.35
MCD12,5,Dewott,,4.37
MCD12,6,Emolga,,4.24
MCD12,7,Woobat,,3.72
MCD12,8,Drilbur,,3.16
MCD12,9,Purrloin,,6.49
MCD12,10,Scraggy,,5.96
MCD12,11,Klang,,3.26
MCD12,12,Axew,,4.41
DRX,1,Hoppip,Common,0.22
DRX,2,Skiploom,Uncommon,0.22
DRX,3,Jumpluff,Rare,0.64
DRX,4,Yanma,Common,0.2
DRX,5,Yanmega,Rare,0.84
DRX,6,Wurmple,Common,0.25
DRX,7,Silcoon,Uncommon,0.28
DRX,8,Beautifly,Rare,0.47
DRX,9,Cascoon,Uncommon,0.82
DRX,10,Nincada,Common,0.22
DRX,11,Ninjask,Uncommon,0.45
DRX,12,Roselia,Uncommon,0.59
DRX,13,Roselia,Common,0.19
DRX,14,Roserade,Uncommon,0.18
DRX,15,Roserade,Rare,18.67
DRX,16,Maractus,Uncommon,0.28
DRX,17,Foongus,Common,0.28
DRX,18,Vulpix,Common,0.54
DRX,19,Ninetales,Rare Holo,2.9
DRX,20,Magmar,Common,0.16
DRX,21,Magmortar,Rare,0.51
DRX,22,Ho-Oh-EX,Rare Holo EX,2.74
DRX,23,Magikarp,Common,0.52
DRX,24,Gyarados,Rare,1.12
DRX,25,Wailmer,Uncommon,0.53
DRX,26,Wailord,Rare Holo,1.19
DRX,27,Feebas,Common,0.18
DRX,28,Milotic,Rare Holo,1.37
DRX,29,Spheal,Common,0.28
DRX,30,Sealeo,Uncommon,0.28
DRX,31,Walrein,Rare,0.39
DRX,32,Buizel,Common,0.13
DRX,33,Floatzel,Uncommon,0.17
DRX,34,Tympole,Common,0.23
DRX,35,Palpitoad,Uncommon,0.22
DRX,36,Seismitoad,Rare,0.46
DRX,37,Alomomola,Rare,0.49
DRX,38,Mareep,Common,0.28
DRX,39,Flaaffy,Uncommon,0.41
DRX,40,Ampharos,Rare Holo,1.88
DRX,41,Electrike,Common,0.17
DRX,42,Electrike,Common,0.15
DRX,43,Manectric,Rare,0.46
DRX,44,Manectric,Rare,0.47
DRX,45,Emolga,Uncommon,0.38
DRX,46,Mew-EX,Rare Holo EX,33.22
DRX,47,Dustox,Rare,0.37
DRX,48,Shedinja,Rare,0.7
DRX,49,Drifloon,Common,0.18
DRX,50,Drifloon,Common,0.27
DRX,51,Drifblim,Rare,1.04
DRX,52,Sigilyph,Rare Holo,0.49
DRX,53,Trubbish,Common,0.33
DRX,54,Garbodor,Rare Holo,1.92
DRX,55,Gothita,Common,0.2
DRX,56,Gothorita,Uncommon,0.28
DRX,57,Gothitelle,Rare,0.71
DRX,58,Golett,Common,0.13
DRX,59,Golurk,Rare Holo,1.2
DRX,60,Cubone,Common,0.39
DRX,61,Marowak,Rare,0.39
DRX,62,Nosepass,Common,0.23
DRX,63,Baltoy,Common,0.15
DRX,64,Claydol,Rare,0.44
DRX,65,Roggenrola,Common,0.22
DRX,66,Boldore,Uncommon,0.22
DRX,67,Gigalith,Rare Holo,0.67
DRX,68,Throh,Uncommon,0.25
DRX,69,Sawk,Uncommon,0.24
DRX,70,Stunfisk,Uncommon,0.17
DRX,71,Terrakion-EX,Rare Holo EX,6.18
DRX,72,Murkrow,Common,0.21
DRX,73,Honchkrow,Rare,0.53
DRX,74,Houndour,Common,0.37
DRX,75,Houndoom,Rare,1.13
DRX,76,Stunky,Common,0.23
DRX,77,Skuntank,Uncommon,0.22
DRX,78,Aron,Common,0.23
DRX,79,Lairon,Uncommon,0.3
DRX,80,Aggron,Rare Holo,1.33
DRX,81,Registeel-EX,Rare Holo EX,8.48
DRX,82,Probopass,Rare,0.39
DRX,83,Durant,Uncommon,0.22
DRX,84,Altaria,Rare Holo,1.1
DRX,85,Rayquaza-EX,Rare Holo EX,4.23
DRX,86,Gible,Common,0.24
DRX,87,Gible,Common,0.24
DRX,88,Gabite,Uncommon,0.33
DRX,89,Gabite,Uncommon,4.91
DRX,90,Garchomp,Rare Holo,3.51
DRX,91,Garchomp,Rare,0.63
DRX,92,Giratina-EX,Rare Holo EX,16.27
DRX,93,Deino,Common,0.26
DRX,94,Deino,Common,0.21
DRX,95,Zweilous,Uncommon,0.34
DRX,96,Zweilous,Uncommon,0.37
DRX,97,Hydreigon,Rare Holo,1.09
DRX,98,Hydreigon,Rare,0.42
DRX,99,Aipom,Common,0.16
DRX,100,Ambipom,Rare,0.45
DRX,101,Slakoth,Common,0.23
DRX,102,Vigoroth,Uncommon,0.24
DRX,103,Slaking,Rare Holo,1.01
DRX,104,Swablu,Common,0.27
DRX,105,Swablu,Common,0.22
DRX,106,Bidoof,Common,0.21
DRX,107,Bibarel,Uncommon,0.32
DRX,108,Audino,Uncommon,0.54
DRX,109,Minccino,Common,0.25
DRX,110,Bouffalant,Uncommon,0.34
DRX,111,Rufflet,Common,0.25
DRX,112,Braviary,Rare,0.4
DRX,113,Devolution Spray,Uncommon,0.22
DRX,114,Giant Cape,Uncommon,0.2
DRX,115,Rescue Scarf,Uncommon,0.79
DRX,116,Tool Scrapper,Uncommon,0.3
DRX,117,Blend Energy{G}{R}{P}{D},Uncommon,3.11
DRX,118,Blend Energy{W}{L}{F}{M},Uncommon,7.18
DRX,119,Ho-Oh-EX,Ultra Rare,110.19
DRX,120,Mew-EX,Ultra Rare,104.38
DRX,121,Terrakion-EX,Ultra Rare,22.43
DRX,122,Registeel-EX,Ultra Rare,43.64
DRX,123,Rayquaza-EX,Ultra Rare,244.97
DRX,124,Giratina-EX,Ultra Rare,78.08
DRX,125,Serperior,Rare Secret,87
DRX,126,Reuniclus,Rare Secret,46.44
DRX,127,Krookodile,Rare Secret,54.5
DRX,128,Rayquaza,Rare Secret,230
BWP,BW44,Kyurem,Promo,-1
BWP,BW45,Mewtwo-EX,Promo,-1
BWP,BW46,Darkrai-EX,Promo,-1
BWP,BW47,Rayquaza-EX,Promo,-1
BWP,BW48,Altaria,Promo,-1
BWP,BW49,Lilligant,Promo,-1
BWP,BW50,Tropical Beach,Promo,-1
BWP,BW52,Lillipup,Promo,-1
DRV,1,Dratini,,-1
DRV,2,Dratini,,-1
DRV,3,Dragonair,,-1
DRV,4,Dragonair,,-1
DRV,5,Dragonite,,-1
DRV,6,Bagon,,-1
DRV,7,Shelgon,,-1
DRV,8,Salamence,,-1
DRV,9,Latias,,-1
DRV,10,Latios,,-1
DRV,11,Rayquaza,,-1
DRV,12,Axew,,-1
DRV,13,Axew,,-1
DRV,14,Fraxure,,1.21
DRV,15,Fraxure,,0.94
DRV,16,Haxorus,,2.39
DRV,17,Druddigon,,1.98
DRV,18,Exp. Share,,1.45
DRV,19,First Ticket,,0.79
DRV,20,Super Rod,,11.9
DRV,21,Kyurem,,52.31
BCR,1,Oddish,Common,0.27
BCR,2,Gloom,Uncommon,0.31
BCR,3,Vileplume,Rare Holo,1.81
BCR,4,Bellossom,Rare,0.49
BCR,5,Tangela,Common,0.23
BCR,6,Tangrowth,Rare Holo,1.72
BCR,7,Scyther,Common,0.79
BCR,8,Heracross,Uncommon,0.77
BCR,9,Celebi-EX,Rare Holo EX,13.44
BCR,10,Shaymin,Rare,1.2
BCR,11,Snivy,Common,0.21
BCR,12,Servine,Uncommon,0.66
BCR,13,Serperior,Rare Holo,3.38
BCR,14,Cottonee,Common,0.28
BCR,15,Whimsicott,Rare,0.34
BCR,16,Petilil,Uncommon,0.38
BCR,17,Lilligant,Rare,0.42
BCR,18,Charmander,Common,1.73
BCR,19,Charmeleon,Uncommon,0.92
BCR,20,Charizard,Rare Holo,23.4
BCR,21,Numel,Common,0.14
BCR,22,Camerupt,Rare,0.21
BCR,23,Victini,Rare,0.4
BCR,24,Tepig,Common,0.34
BCR,25,Pignite,Uncommon,0.72
BCR,26,Emboar,Rare Holo,3.09
BCR,27,Darumaka,Common,0.17
BCR,28,Darmanitan,Uncommon,0.39
BCR,29,Squirtle,Common,0.91
BCR,30,Wartortle,Uncommon,0.26
BCR,31,Blastoise,Rare Holo,13.44
BCR,32,Psyduck,Common,1.48
BCR,33,Psyduck,Common,0.45
BCR,34,Golduck,Uncommon,0.2
BCR,35,Golduck,Rare,0.23
BCR,36,Marill,Common,0.44
BCR,37,Azumarill,Uncommon,0.32
BCR,38,Delibird,Uncommon,0.27
BCR,39,Oshawott,Common,0.28
BCR,40,Dewott,Uncommon,0.62
BCR,41,Samurott,Rare Holo,1.51
BCR,42,Ducklett,Common,0.73
BCR,43,Swanna,Uncommon,0.3
BCR,44,Frillish,Common,0.22
BCR,45,Jellicent,Rare,0.54
BCR,46,Cryogonal,Uncommon,0.25
BCR,47,Keldeo,Rare Holo,-1
BCR,48,Keldeo,Rare,0.87
BCR,49,Keldeo-EX,Rare Holo EX,0.85
BCR,50,Pikachu,Common,1.41
BCR,51,Voltorb,Common,0.15
BCR,52,Electrode,Uncommon,0.18
BCR,53,Electabuzz,Common,0.2
BWP,BW53,Flygon,Promo,-1
BCR,54,Electivire,Rare Holo,1.07
BWP,BW54,Pikachu,Promo,-1
BCR,55,Chinchou,Common,0.23
BCR,56,Blitzle,Common,0.25
BCR,57,Zebstrika,Rare Holo,1.77
BCR,58,Wobbuffet,Uncommon,0.46
BCR,59,Spoink,Common,0.18
BCR,60,Grumpig,Rare,0.24
BCR,61,Duskull,Common,0.23
BCR,62,Dusclops,Uncommon,0.3
BCR,63,Dusknoir,Rare Holo,5.56
BCR,64,Croagunk,Common,0.23
BCR,65,Croagunk,Uncommon,0.32
BCR,66,Toxicroak,Rare,0.44
BCR,67,Cresselia-EX,Rare Holo EX,7.03
BCR,68,Munna,Uncommon,0.94
BCR,69,Musharna,Rare,0.39
BCR,70,Woobat,Common,0.35
BCR,71,Swoobat,Rare,0.53
BCR,72,Venipede,Common,0.3
BCR,73,Whirlipede,Uncommon,0.38
BCR,74,Scolipede,Rare Holo,2.62
BCR,75,Gothita,Common,0.26
BCR,76,Gothorita,Uncommon,0.26
BCR,77,Meloetta,Rare Holo,2.58
BCR,78,Sandshrew,Common,0.41
BCR,79,Sandslash,Uncommon,0.49
BCR,80,Gligar,Common,0.15
BCR,81,Gliscor,Rare Holo,1.49
BCR,82,Makuhita,Common,0.26
BCR,83,Trapinch,Common,0.28
BCR,84,Dwebble,Common,0.43
BCR,85,Crustle,Rare Holo,2.99
BCR,86,Mienfoo,Common,0.25
BCR,87,Mienfoo,Uncommon,0.28
BCR,88,Mienshao,Uncommon,0.22
BCR,89,Landorus-EX,Rare Holo EX,9.56
BCR,90,Purrloin,Common,0.21
BCR,91,Liepard,Rare Holo,2.96
BCR,92,Vullaby,Common,0.26
BCR,93,Mandibuzz,Uncommon,0.28
BCR,94,Scizor,Rare Holo,3.97
BCR,95,Skarmory,Uncommon,0.33
BCR,96,Skarmory,Uncommon,0.49
BCR,97,Klink,Uncommon,0.22
BCR,98,Vibrava,Uncommon,0.4
BCR,99,Flygon,Rare Holo,3.71
BCR,100,Black Kyurem,Rare,0.62
BCR,101,Black Kyurem-EX,Rare Holo EX,2.42
BCR,102,White Kyurem,Rare,0.41
BCR,103,White Kyurem-EX,Rare Holo EX,1.78
BCR,104,Rattata,Common,0.42
BCR,105,Raticate,Uncommon,2.73
BCR,106,Meowth,Common,0.35
BCR,107,Farfetch’d,Uncommon,0.53
BCR,108,Ditto,Rare Holo,10.05
BCR,109,Snorlax,Uncommon,1.29
BCR,110,Togepi,Common,1.15
BCR,111,Dunsparce,Common,0.28
BCR,112,Taillow,Common,0.22
BCR,113,Skitty,Common,0.31
BCR,114,Delcatty,Uncommon,0.25
BCR,115,Spinda,Common,0.27
BCR,116,Buneary,Common,0.36
BCR,117,Lopunny,Uncommon,0.44
BCR,118,Patrat,Common,0.21
BCR,119,Watchog,Uncommon,0.24
BCR,120,Lillipup,Common,0.24
BCR,121,Herdier,Uncommon,0.26
BCR,122,Stoutland,Rare Holo,3.4
BCR,123,Pidove,Common,0.26
BCR,124,Tranquill,Uncommon,0.27
BCR,125,Unfezant,Rare,0.43
BCR,126,Audino,Rare,0.49
BCR,127,Aspertia City Gym,Uncommon,0.28
BCR,128,Energy Search,Common,0.13
BCR,129,Great Ball,Uncommon,0.17
BCR,130,Hugh,Uncommon,0.2
BCR,131,Poké Ball,Common,0.21
BCR,132,Potion,Common,0.11
BCR,133,Rocky Helmet,Uncommon,0.25
BCR,134,Skyla,Uncommon,0.21
BCR,135,Switch,Common,0.15
BCR,136,Town Map,Uncommon,3.57
BCR,137,Computer Search,ACE SPEC Rare,32.59
BCR,138,Crystal Edge,ACE SPEC Rare,1.91
BCR,139,Crystal Wall,ACE SPEC Rare,2.1
BCR,140,Gold Potion,ACE SPEC Rare,8.92
BCR,141,Celebi-EX,Ultra Rare,54.58
BCR,142,Keldeo-EX,Ultra Rare,41.39
BCR,143,Cresselia-EX,Ultra Rare,32.54
BCR,144,Landorus-EX,Ultra Rare,58.11
BCR,145,Black Kyurem-EX,Ultra Rare,156.12
BCR,146,White Kyurem-EX,Ultra Rare,128.99
BCR,147,Bianca,Ultra Rare,199.5
BCR,148,Cheren,Ultra Rare,64.53
BCR,149,Skyla,Ultra Rare,213.13
BCR,150,Golurk,Rare Secret,111.8
BCR,151,Terrakion,Rare Secret,60.28
BCR,152,Altaria,Rare Secret,51.19
BCR,153,Rocky Helmet,Rare Secret,10.89
